"Date","Open","High","Low","Settle","Volume","Prev. Day Open Interest"
2016-02-16,2.015,2.033,1.946,1.969,72702,225451
2016-02-12,2.067,2.092,2.016,2.03,66313,212047
2016-02-11,2.112,2.154,2.047,2.061,94336,192219
2016-02-10,2.1636202346041,2.1760014662757,2.0810786901271,2.111,147136,183175
2016-02-09,2.1966368523949,2.2017956989247,2.1306036168133,2.1646520039101,144489,212276
2016-02-08,2.1729061583578,2.2410029325513,2.1718743890518,2.2079863147605,191655,247896
2016-02-05,2.0439349951124,2.1419530791789,2.0439349951124,2.1285400782014,162653,274368
2016-02-04,2.1068729227761,2.1130635386119,2.0160772238514,2.0346490713587,150910,279340
2016-02-03,2.1006823069404,2.1306036168133,2.055284457478,2.1027458455523,123483,280711
2016-02-02,2.2038592375367,2.2079863147605,2.0387761485826,2.0893328445748,210428,276527
2016-02-01,2.2833054740958,2.2987820136852,2.194573313783,2.2203675464321,173391,276450
2016-01-29,2.2946549364614,2.388545943304,2.2884643206256,2.3710058651026,176141,279619
2016-01-28,2.2131451612903,2.3018773216031,2.1543343108504,2.2513206256109,182610,278288
2016-01-27,2.222431085044,2.2802101661779,2.1987003910068,2.2255263929619,131828,276141
2016-01-26,2.2121133919844,2.2864007820137,2.1821920821114,2.2265581622678,135540,274165
2016-01-25,2.2306852394917,2.2410029325513,2.1481436950147,2.22346285435,115856,275064
2016-01-22,2.2152086999022,2.2410029325513,2.1790967741935,2.2090180840665,80054,264482
2016-01-21,2.2079863147605,2.2616383186706,2.1594931573803,2.2069545454545,112317,264921
2016-01-20,2.1749696969697,2.222431085044,2.1481436950147,2.1904462365591,71077,256805
2016-01-19,2.1574296187683,2.2688607038123,2.1460801564027,2.1749696969697,79954,245341
2016-01-15,2.2513206256109,2.2647336265885,2.1790967741935,2.194573313783,69561,241487
2016-01-14,2.3679105571848,2.3926730205279,2.2317170087977,2.249257086999,89050,236345
2016-01-13,2.3390210166178,2.3978318670577,2.3390210166178,2.3627517106549,82166,231925
2016-01-12,2.4349755620723,2.4391026392962,2.3204491691105,2.332830400782,89311,227517
2016-01-11,2.5247394916911,2.5629149560117,2.4256896383187,2.4648968719453,87112,223086
2016-01-08,2.4834687194526,2.5722008797654,2.4659286412512,2.5495019550342,93243,217602
2016-01-07,2.38957771261,2.5133900293255,2.3689423264907,2.4700557184751,81952,216346
2016-01-06,2.4429789424188,2.4586056733937,2.334633607659,2.361719941349,164508,221300
2016-01-05,2.3856809288439,2.4440207244838,2.349218556569,2.4221433011188,123923,230250
2016-01-04,2.4648563657837,2.4742324043687,2.332550043529,2.4315193397038,134888,245412
2015-12-31,2.367970633739,2.4773577505637,2.364845287544,2.4346446858988,143581,252085
2015-12-30,2.3065054919041,2.4325611217688,2.2794191582142,2.3065054919041,134209,270289
2015-12-29,2.361719941349,2.4856920070837,2.351302120699,2.4690234940437,164037,286042
2015-12-28,2.2023272854044,2.366928851674,2.1992019392094,2.350260338634,173529,285791
2015-12-24,2.1408621435695,2.1877423364944,2.1169011560746,2.1658649131295,63024,280993
2015-12-23,2.0554360142398,2.1471128359595,2.0137647316399,2.1210682843346,93158,267551
2015-12-22,2.0366839370698,2.0898148223847,2.0137647316399,2.0366839370698,78710,251794
2015-12-21,2.0023051289249,2.0950237327097,1.955424936,2.0700209631497,110353,242679
