"Date","Open","High","Low","Settle","Volume","Prev. Day Open Interest"
2016-02-16,0.0094341657997686,0.019780675495989,0.012955740263066,0.012306177701206,-0.18333547310309,0.012892448162412
2016-02-12,-0.0024770869457613,0.0066486087170359,0.0040030022516641,0.011213555943203,-0.28784332370259,-0.037957601334773
2016-02-11,-0.011024007839312,-0.0061184532550159,-0.00025012506251736,-0.010113468179599,0.028551008125188,-0.047267286923185
2016-02-10,-0.023912003825916,-0.02899239543725,-0.0069547938400464,-0.0061289531747967,-0.32598057858574,-0.051601245967787
2016-02-09,-0.00095556617295158,-0.0011868027534107,-0.028005794302289,-0.024396077493439,0.45260017678256,-0.078642849118077
2016-02-08,-0.012968639471802,-0.0098707403054855,-0.0043269230769203,-0.0059438896814062,-0.093845948471499,-0.074293980277775
2016-02-05,0.0097619047618801,-0.0049111318989759,-0.0073968026723595,-0.013370865587613,-0.11360913487849,-0.058567499488202
2016-02-04,0.025390624999989,0.01688466111772,0.028466257668683,0.017422434367565,0.0099336759082218,-0.041995668264065
2016-02-03,-0.0034063260340665,0.0071856287424945,-0.0014702278852887,0.019464720194624,0.19790995633813,-0.029333377476866
2016-02-02,-0.0033947623666375,0.010406582768631,0.00591570125705,-0.00024324981754889,0.048578665916127,-0.014326039780051
2016-02-01,0.0048732943469971,-0.0016912297656454,-0.0083109264238305,-0.0055636187711439,0.14029269545124,-0.0042325033510703
2016-01-29,-0.0038834951456072,0.00096735187423827,0.0041728031418865,0.0075554472336968,-0.10815555470748,-0.023745132406475
2016-01-28,0.010794896957784,-0.003854492893255,0.002954209748874,-0.0060562015503863,-0.135970191087,-0.025655093540635
2016-01-27,0.00024539877299227,0.012686020980697,0.02523977788995,0.01300613496933,-0.059162051902524,-0.030767617606747
2016-01-26,0.0179865101174,0.01309935739002,-0.00025233409032146,0.01976976976976,0.28159914118723,-0.00072597182929932
2016-01-25,0.0032581453634258,0,-0.0035202413879843,-0.0022471910112095,-0.026287262872629,-0.01851117281502
2016-01-22,0.0075757575757866,0.010741943542339,0.015836526181332,0.0030052592035876,-0.07693957045349,-0.0010713237452304
2016-01-21,0.0048211113930304,0.0052737317930737,0.0023041474654619,0.018882367951019,0.065166914087777,-0.010326647398004
2016-01-20,0.016507608976014,-0.010928961748616,0.0090415913200813,-0.0091024020227503,-0.36061623831776,-0.024255093002657
2016-01-19,-0.02046488125317,0.014105793450895,-0.00051639555902089,0.017494211474139,0.78028120193245,-0.00083543963240656
