"Date","Open","High","Low","Settle","Volume","Prev. Day Open Interest"
2016-02-16,0.019967177242888,0.017199677506047,0.022259992324141,0.016412850454717,1.3565323565324,0.001019032149315
2016-02-12,-0.0078697421981004,0.0079094208787041,0.011311339062933,0.018525623458482,-0.53702656868287,0.024989397961267
2016-02-11,-0.0051295896328294,-0.016306954436451,-0.019410613310135,-0.012021443656252,0.99174329142428,0.0060202888474544
2016-02-10,0.0010269715150533,0.0075167785234899,0.0072289156626506,-0.00081160047613895,-0.29079052435454,0.00069574017267006
2016-02-09,-0.013805970149254,-0.011306932795414,0.001920438957476,-0.0020518358531317,0.26754385964912,0.02013098041746
2016-02-08,-0.015481500918394,-0.015727049480119,-0.023573533351192,-0.012424678718072,-0.1690496215307,0.026713701329889
2016-02-05,-0.0013102725366876,-0.0039552432995055,-0.012799492251547,-0.017035328650802,1.0678260869565,0.0063919329972082
2016-02-04,0.0055335968379447,0.0049686192468619,0.013508442776735,-0.00036678019386955,-0.15420446187791,0.0073709042370107
2016-02-03,-0.016329704510109,-0.0088642372090612,-0.012544992589456,0.0058501106777695,-0.73306720764348,0.066763984166502
2016-02-02,-0.0012943308309604,-0.005618556701031,-0.012337933918862,-0.01755294361311,0.58073859522085,0.041895271152913
2016-02-01,0.028432990788563,0.0041407867494824,0.019018699057056,0.00062172944407028,-0.15961053638181,-0.0032736877348313
2016-01-29,-0.00047897817988296,0.018987341772152,0.0059485530546623,0.026266815547402,2.2959885386819,0.0027698247642851
2016-01-28,-0.003183023872679,-0.0073298429319372,0.00053619302949062,0.0029865073862728,-0.56629799925438,0.023930252766876
2016-01-27,0.0069444444444444,0.0052631578947368,0.007345792373339,-0.010971042776518,0.20266028994171,-0.0080326611031648
2016-01-26,-0.016755081674458,-0.0021008403361345,-0.003122980831359,0.013741845791894,0.087967479674797,0.010693907249263
2016-01-25,0.023602150537634,0.0010515247108307,0.00059264048273268,-0.015269587194608,-0.083184257602862,-0.0021780664883454
2016-01-22,0.0018852679773768,0.010090281465746,0.01072751034633,0.020526598602902,0.10093549975382,-0.013941220798794
