"","FTSE100_returns_1984-05-08","Nikkei225_returns_1990-09-27","SP500_returns_1982-04-23","US_2Y_Note_returns_1990-06-26","US_30Y_returns_1977-08-24","AUD_returns_1987-01-15","CHF_returns_1975-02-18","GBP_returns_1975-02-18","Copper_returns_1959-07-07","Cotton_returns_1972-08-24","Brent_Crude_returns_1993-03-19","Heating_Oil_returns_bereinigt_1979-03-08","Natural_Gas_returns_1990-04-05","Gold_returns_1975-01-03","Platinum_returns_1969-01-06","Long_Gilt_returns_1990-08-21","US_5Y_Note_returns_1988-05-24","US_10Y_returns_1982-05-05"
"1997-03-20",0.0539170468535174,0.0750248714439227,0.0679129728407762,0,0.070859068724403,0.0793347165328504,0.133744249202155,0.0345856031587709,0.0867903425821436,0.0923935797060674,0.0690688344881597,0.01664819723944,0.0745984263653977,0.0730591131956751,0.0296816076919698,0.0423813699747506,0,0
"1997-03-21",0.0535580547071373,0.0749777241043108,0.0676763148732999,0,0.0712900104914197,0.0793386155258281,0.133542693693807,0.0345437875046009,0.0872362739460798,0.0924901139788078,0.0689825124319569,0.016655059494623,0.0746717861462567,0.073019301233192,0.0296408035936894,0.0423769482749909,0,0
"1997-03-24",0.0534918273769964,0.0750581641689588,0.0677002373318026,0,0.0712286683666276,0.0792594522781461,0.133367790208216,0.0347430022717655,0.087292789997766,0.0925041289057059,0.0689742616859075,0.0166194009955986,0.0747199236932295,0.073087412365174,0.0295668080323594,0.0423861323217465,0,0
"1997-03-25",0.053247832883559,0.0748699954461784,0.0683885368231606,0,0.0709451543803813,0.0793618939870502,0.132794789161709,0.0355015781408393,0.0871551616504805,0.0925912824388807,0.0688323312451548,0.0167005932994429,0.0746287126482241,0.0730230423386219,0.0294910233008455,0.0424680722554717,0,0
"1997-03-26",0.0540472260046656,0.0750809021288312,0.0679573557279841,0,0.0708745863583511,0.0791174136390045,0.132535595420587,0.0357295331528429,0.087528629048036,0.0923949514907911,0.0682323495583156,0.0173236976339397,0.0747303898335302,0.0729171477025191,0.0293312235893753,0.0421989987112267,0,0
"1997-03-27",0.0540400201703559,0.0750249724014092,0.0679509528566968,0,0.0708730149991597,0.0790800283456092,0.132415923797243,0.0358075142239179,0.0876575383960478,0.0923355991943201,0.0680922864941678,0.0175705948951026,0.0746501201480334,0.073141644405034,0.0291713537138692,0.0421884359590339,0,0
"1997-03-31",0.054092374303244,0.0748360436541066,0.0685836405790488,0,0.0705609981740573,0.0790490328805853,0.133367807826525,0.0351901143016425,0.0877528940040983,0.0922057985416758,0.0679299023135009,0.0176966152317227,0.0747575130792447,0.0730634720449166,0.0287824329075862,0.0421313601580453,0,0
"1997-04-01",0.0543879559449455,0.0745472746210421,0.0679274672884961,0,0.0712069873373992,0.0793366251217103,0.132695078764032,0.0360456948844814,0.0880813699764587,0.0917833060727694,0.0684480196810158,0.0171023934391707,0.0748288409006207,0.074480992536467,0.0273195350381905,0.0418084583932002,0,0
"1997-04-02",0.0545624671038082,0.0744602523923345,0.0679659511229488,0,0.0710871027406815,0.0792900168599163,0.132618570508953,0.0361251637486539,0.088104280403685,0.0917269993918992,0.0685412984278176,0.0170541131414241,0.0748353993716331,0.0743874153547259,0.0273806785598326,0.0418602908716863,0,0
"1997-04-03",0.0542895849225692,0.0754184906070815,0.0666925409270903,0,0.0717668638165601,0.0793858994978875,0.133108918777714,0.0355124086516785,0.0882534199084406,0.0920361391624862,0.0680514629425233,0.0168670022167095,0.0749461428224593,0.0742519534872662,0.0271085613925881,0.0423106108669454,0,0
"1997-04-04",0.0542067103820301,0.0754707319823298,0.0669112090462603,0,0.0716251401434153,0.079226567322985,0.133570081011346,0.0352790424374025,0.0882440426503869,0.0920403810226409,0.0670624707205964,0.0178727997011281,0.075065213314273,0.0744550328532364,0.0267125858642642,0.0422579915477054,0,0
"1997-04-07",0.0541295446851199,0.0753378736027601,0.0674904739499808,0,0.0712487245346637,0.0791007846264024,0.133515308859092,0.0352312039955858,0.0883546755967256,0.0921036403210378,0.067047759743572,0.0179043217893995,0.0751399974200619,0.0746034855441924,0.0264772986964183,0.0423149066349879,0,0
"1997-04-08",0.0546658949661334,0.0748013338458636,0.0675483161368992,0,0.0715791266828759,0.0790476951241202,0.133074936022583,0.0355431070068401,0.0879092752892377,0.092093224288452,0.0671728004225832,0.0177531811988186,0.0751324617083443,0.0736626162190153,0.0278593291114142,0.0421567019768193,0,0
"1997-04-09",0.0549078636840952,0.0746848954182075,0.0673308047173243,0,0.0717838276209807,0.0789614967183377,0.133100438094758,0.0355593916108788,0.0878125482277705,0.0922676095386333,0.0669150590828926,0.0179825896551239,0.0752025498089182,0.0736957076492471,0.0278039567544623,0.0419912614183702,0,0
"1997-04-10",0.0551924704648084,0.0744778387952644,0.0670340546330141,0,0.0719507267294741,0.0792023278721607,0.133084171831473,0.0354305872284334,0.0878959122122727,0.0922289750075686,0.0666067613701283,0.0182884227367202,0.0750979249396135,0.0730111465152919,0.0285851758458011,0.0419135038179754,0,0
"1997-04-11",0.0551378168144334,0.0746616562088294,0.0670429539326265,0,0.0718767155354593,0.0791605467769725,0.133126315382524,0.0353939226970004,0.0878644532835738,0.092275637537893,0.0663570597759185,0.0186150820055957,0.075021030934461,0.0729895529932053,0.028536831587898,0.041940424533609,0,0
"1997-04-14",0.0547436649159054,0.075367834248032,0.0668737488386972,0,0.0717845756318097,0.0792962512488126,0.133421287491094,0.0353699759675624,0.0874969612468244,0.0923964497789954,0.0668410089853157,0.0176081862405522,0.0754577918204918,0.0722772171553288,0.0289558429574636,0.0421092034731142,0,0
"1997-04-15",0.0546517242999697,0.075309046656843,0.0672083462844801,0,0.0716016298542426,0.0793446404115293,0.133408967764494,0.0353506772456226,0.0874622124253679,0.0924087706252453,0.0668827401349183,0.0176430917564717,0.0754070622535134,0.0722275887399027,0.0289517882961513,0.0421417132512484,0,0
"1997-04-16",0.0545684931854954,0.0751781951790254,0.0672834828771917,0,0.0716374935560132,0.0795598934736602,0.133236320760143,0.035176875634485,0.0872832911761497,0.0924548773994215,0.0672274853215785,0.0172433475285569,0.0754621278007602,0.0733321878280606,0.0283425593227465,0.0420133689567124,0,0
"1997-04-17",0.05437964641933,0.0751213633745828,0.06803983513309,0,0.0711859039768555,0.0794059870867706,0.133120803311565,0.0351558127978239,0.087093922027,0.0923533039917155,0.0673038910183321,0.0168765759681614,0.0759430239729794,0.0726698454855586,0.0292912409089725,0.042058844527263,0,0
"1997-04-18",0.0545247641694591,0.0752220435813543,0.0685525520670648,0,0.0708588771860049,0.0791699538235297,0.133143466809436,0.0351016615139367,0.0871523827003075,0.0925384446430231,0.0680059463802367,0.0164528393669534,0.0757254575965811,0.0733229029682065,0.0284243982772051,0.0418043089167013,0,0
"1997-04-21",0.0544689905386617,0.0749594023231249,0.068367640499812,0,0.0708770144306943,0.0795368803351209,0.132876801643196,0.0352728267858734,0.0869912812898562,0.0925255754167813,0.0677634666731116,0.0165956745856134,0.0756786796261851,0.0733417344753998,0.0285527996699807,0.0421912317065883,0,0
"1997-04-22",0.0537467000693164,0.0747510647921063,0.0691691054247248,0,0.070766933781911,0.0791620888477945,0.132342367255029,0.0356281760562402,0.0870923252340233,0.0926364839806956,0.0672046431452437,0.0170059423694942,0.0758663125605889,0.0735941629623505,0.0282790682581452,0.0427546252623363,0,0
"1997-04-23",0.0536037911618315,0.0746234043094909,0.0697681626915268,0,0.0704803019405123,0.0791343377321705,0.132970288619364,0.0351827291763026,0.0870521922426137,0.0924693928200423,0.0673617804735857,0.0169848612241115,0.0757187499865774,0.0733713969870319,0.0284720728922277,0.0428065377426112,0,0
"1997-04-24",0.0536874945858921,0.0745802964600923,0.0697047089561715,0,0.0705275764557993,0.0790778108163826,0.132766378093477,0.0354297200767235,0.087083293426409,0.0924461650502603,0.0673357429936895,0.0169354252131523,0.0758679303989166,0.0732986937201919,0.0285385392008143,0.0427202245520281,0,0
"1997-04-25",0.0538429190751229,0.0744424474637986,0.0696412481525685,0,0.070494299950949,0.0790548553792334,0.132691588689065,0.0355276353671391,0.0869856574438456,0.0923473638900882,0.0677187503767659,0.0168443611793976,0.0760113895978392,0.0730061060901391,0.0288263125886377,0.0425650647554099,0,0
"1997-04-28",0.0538003561300557,0.0744693068373389,0.069671579215627,0,0.0704781597280844,0.0790082421952697,0.132633460530047,0.0355150792303552,0.0870219625641075,0.0925057798368792,0.0676827433075186,0.0168120665889752,0.0759988750019383,0.073025337768942,0.0288513983302601,0.0425256527346011,0,0
"1997-04-29",0.0537452884143549,0.0744563435188624,0.0698284374379653,0,0.0704051865320235,0.0790593333829675,0.132599021515496,0.0355167304208577,0.0869770860686499,0.0924692644110897,0.0676702948260564,0.0167910913084081,0.0759775261202616,0.0729946753819261,0.0289450451443552,0.0425646755167252,0,0
"1997-04-30",0.0535422173149191,0.0748862180124704,0.0678525682425149,0,0.0706566411432235,0.079293045144863,0.132457326397527,0.0354171032351427,0.0879231735426679,0.0931612663696398,0.0679125748577576,0.01588130045111,0.0760088158567742,0.0731096302305553,0.0289577846603171,0.0429403345405173,0,0
"1997-05-01",0.0540701186307462,0.0746989173662247,0.0677580598784745,0,0.0707392919962653,0.0793694592300101,0.132284004345659,0.0358074497981251,0.0876968461568075,0.0931524442467399,0.0679336237355537,0.0158950774603261,0.0758479873351638,0.0726929858968808,0.0295558338959571,0.0424979000270656,0,0
"1997-05-02",0.053994581411213,0.0746312079753845,0.0676543386410472,0,0.070830729622119,0.0794621858046753,0.13224117532667,0.0357828512258804,0.0876454343902628,0.0931952172573578,0.0679559650857176,0.0158210392391713,0.0759725290616436,0.0724738160817186,0.0298367824819931,0.0425021463951457,0,0
"1997-05-05",0.0540875100896246,0.0744606019590254,0.0676098365472434,0,0.0709277932185062,0.0795055864245454,0.132124500168461,0.0358424353564074,0.0875713887763982,0.0931457876313888,0.0678527717012439,0.0163684879638514,0.0757534848904624,0.0720518486737219,0.0302921565208667,0.0424058100782534,0,0
"1997-05-06",0.0540604699084904,0.0743187084697175,0.0680012921464391,0,0.070823988968236,0.079675646548039,0.132234550888575,0.0356430307500994,0.0874647815239741,0.0931964669003271,0.0683336370106146,0.0159387461072273,0.0758626097730641,0.0718388466845912,0.0303109693411024,0.0422962549795031,0,0
"1997-05-07",0.0537646874087557,0.0740300775011279,0.0683983595603772,0,0.0712555752475334,0.07999484972885,0.131988997973127,0.0352467877425684,0.0879955947840504,0.0931354205859785,0.0685846203398613,0.0157011970276033,0.0755856348115209,0.0732707478164602,0.0293144350687575,0.0417330144034283,0,0
"1997-05-08",0.0539772887846254,0.0739018018434625,0.0683869352842816,0,0.0712089289707643,0.0800175831664748,0.132308377527691,0.0347601226359985,0.0882069464043875,0.0930703432256638,0.0688676107549202,0.015293621336289,0.0757994753184957,0.0734618846263185,0.0291154370578177,0.0416236430628099,0,0
"1997-05-09",0.053980556720513,0.0737230685109651,0.0683720467391873,0,0.0711601061545486,0.0799616868687922,0.131516964705539,0.0355231029117787,0.0882794993750028,0.0934054626614735,0.068766441829988,0.0145899257155278,0.0773491033869221,0.0741439216619696,0.027972589592705,0.0412555231650869,0,0
"1997-05-12",0.0529674372537364,0.075384357857061,0.0677824001796724,0,0.0709368271948311,0.0801320848006396,0.130350272478312,0.0366506014307224,0.0884341624839862,0.0936519853456563,0.0685196445300943,0.0146972855639222,0.0777398209372621,0.0742422695711364,0.0270323737150259,0.0414784766579414,0,0
"1997-05-13",0.0529420245588158,0.0750832256363074,0.0672016366213412,0,0.0714313354325815,0.0805148875872125,0.131969211800634,0.0356849466991691,0.0882494033805447,0.0933893962092665,0.0682295237906501,0.0142878377342483,0.0781632851413757,0.0747612346033987,0.0264846792171917,0.0416073715872624,0,0
"1997-05-14",0.0530852733355259,0.075062998033608,0.0671656695756746,0,0.0714437717009422,0.0804420599266045,0.13178033003651,0.0359752818319038,0.0882203850979032,0.0933548206767948,0.0682072091552187,0.0142892986019959,0.0781282759622174,0.0749913758038492,0.026345692436521,0.0415075578247305,0,0
"1997-05-15",0.0532103751198191,0.075030673172148,0.0671971555552383,0,0.071441683301689,0.080492725756784,0.131977763438877,0.0356757423965089,0.0881978653997154,0.0933662602111096,0.068050152990084,0.0145148353318719,0.0779806566011304,0.0758348061173247,0.0256384456520388,0.0413908589556611,0,0
"1997-05-16",0.0532379683458545,0.0752765230965714,0.0670831998504794,0,0.0713653879700629,0.080419704010891,0.131824859993273,0.0358241403926038,0.0881427744867745,0.093304521671024,0.0681084871824706,0.0143639065826088,0.0782274707721879,0.0757932961656519,0.0256598103625318,0.0413679491170147,0,0
"1997-05-19",0.0530759333267709,0.0752153596386371,0.0674539196384879,0,0.0711309191971602,0.0803022380946558,0.131793971181121,0.0357442824225397,0.0880154504466908,0.0931773686831155,0.0687959480403431,0.0142242815516322,0.0781861219844624,0.0759576770403876,0.0254987238589869,0.0414278048950094,0,0
"1997-05-20",0.0527253771770693,0.0757741618163159,0.0677281128128358,0,0.0709332798647153,0.0802592577634582,0.131513811638757,0.0360824616869575,0.0879728543038809,0.0930741113503,0.068757407031671,0.0141055352761379,0.0782010429280217,0.0754796915902037,0.0259485143880762,0.0414443803716,0,0
"1997-05-21",0.0540934486111201,0.0761806213731836,0.0665112662349944,0,0.0714359873223144,0.0803366797691997,0.130937789116698,0.0365091750454587,0.0875312000643937,0.0932921325539117,0.0689478578964138,0.0142623346472087,0.0782356746236778,0.0759847247253984,0.0251318952574569,0.0406092127585704,0,0
"1997-05-22",0.0546884982784609,0.0758483304826887,0.0663565889402846,0,0.0713161610185297,0.0818914369424592,0.131148430380206,0.0362453998151631,0.0873868097581049,0.0930830887183389,0.0689031795517159,0.0141938403862089,0.0781555511991444,0.0760368795486731,0.0246286027860467,0.0401172021939754,0,0
"1997-05-23",0.0552915741711976,0.0759587400996574,0.0662354070697766,0,0.0715330242560251,0.0815187601696547,0.131512755751144,0.0355831694920612,0.0876971526314735,0.0934359759833832,0.0688805584698131,0.0143982611793982,0.0780779002533045,0.0765375156003858,0.0240680693383857,0.0392711355343393,0,0
"1997-05-27",0.0552475653587631,0.0758264668745311,0.0661752586195321,0,0.0714979398590407,0.0824741450795526,0.131553882405253,0.0354638280743699,0.0875899044528102,0.0933433359870022,0.0688519607067462,0.0143961664647499,0.0779897362098057,0.0763220845381533,0.0240436767771652,0.0392240485925251,0,0
"1997-05-28",0.055381773168094,0.075557705845939,0.0664668952382378,0,0.0711337522433849,0.0821869568300917,0.131013834994703,0.0356801519224249,0.0873227992432434,0.0936226653042921,0.0689234641787659,0.0138063895413851,0.078514336778936,0.0751339611645631,0.0261748751618034,0.0390804383841361,0,0
"1997-05-29",0.0553803639929813,0.0751519891571516,0.0667497547290393,0,0.0710631427270946,0.0822768268349707,0.130937638608143,0.0355717085761744,0.0873019879117581,0.0936020647628767,0.0689488390090865,0.0138744397218775,0.0788623639474214,0.0762166698189127,0.0248882556057356,0.0391739545967762,0,0
"1997-05-30",0.0553596679709165,0.075128509966725,0.0668299042054865,0,0.0710608567284259,0.0822530791959337,0.130911836309581,0.0355631250872443,0.0872851450273454,0.0935840413818338,0.0689619349131553,0.0138638112237316,0.0789368223636725,0.0762178036859199,0.024879780197935,0.0391636817420935,0,0
"1997-06-02",0.0545568539604463,0.0749698533501843,0.0671661404598557,0,0.0714298571490298,0.0820357466298281,0.130772114468662,0.0357146753819731,0.0874523411298206,0.0933177676584609,0.0688807332816794,0.0140287984321336,0.0789485298288559,0.0769654378792135,0.0240133164061035,0.0397478339837531,0,0
"1997-06-03",0.0534199032829992,0.0757800135782828,0.0666756515211585,0,0.0718548267711125,0.081758950942789,0.129902071584015,0.0361572575437483,0.0872417110830694,0.0940505443391202,0.0689258605802048,0.0146186799746042,0.0782634584834609,0.0771807720195343,0.0238056892738587,0.040364609022042,0,0
"1997-06-04",0.0531992807030348,0.0757780572522905,0.0665658894015284,0,0.0718513513214797,0.0818328390373577,0.129843518430569,0.0361334244401082,0.0871899766420413,0.0939943677421267,0.069056865525074,0.0146195660833197,0.0782068153918664,0.0769122188625726,0.0240853979776959,0.0407304311889349,0,0
"1997-06-05",0.053264251377007,0.0757693859490276,0.0663836797004962,0,0.0719287929584592,0.0815833957394345,0.129405855376853,0.0363269025995793,0.0868657072917863,0.0940277938783242,0.0691619303723883,0.0141867470097402,0.0786494816388096,0.0744613397086758,0.0274404000815752,0.0405443363178435,0,0
"1997-06-06",0.0529946769613407,0.0757471466110159,0.0661690107733187,0,0.0719649159680644,0.0813884306006013,0.129308255368082,0.0362975425744668,0.086666953582848,0.0940374262533538,0.0699630370175562,0.0140506777522935,0.0784400376400969,0.0740402138476089,0.0282289025067846,0.0407027725425681,0,0
"1997-06-09",0.0526874513767759,0.0757501155333513,0.0660616048411633,0,0.0717705949612665,0.081205570265349,0.129316931100044,0.0362292005598704,0.0866799789594331,0.0942729122565393,0.0702350706515089,0.0149503367622181,0.0781330171504131,0.0746563899291767,0.0272619327925043,0.0407888928603859,0,0
"1997-06-10",0.0529860788062466,0.0757730129990584,0.0660701332137607,0,0.0717346619498711,0.0811795433834199,0.129546925522804,0.0361318624492261,0.0866349317830025,0.0942201128313533,0.0701623064095885,0.0149719198428643,0.0780849999213339,0.074680739396118,0.0271776181918142,0.0406451532995387,0,0
"1997-06-11",0.0528176889270709,0.0756685000884247,0.0659530279019568,0,0.0717811594868013,0.0811303761854362,0.129562337939929,0.0359807097920937,0.086513115436477,0.0941708451950352,0.0703674812023156,0.0147227544016702,0.0781034923418013,0.0734924640738776,0.0289571090984561,0.0407789379286545,0,0
"1997-06-12",0.0528067002209164,0.0756715868917671,0.0659133573742615,0,0.0717515049026958,0.0812898322703018,0.129536379830815,0.0359624846200569,0.0864948989207836,0.0942031526680741,0.0704055357685626,0.0146542143039659,0.078154748710857,0.0734214997481668,0.0289881460906307,0.0407459576781451,0,0
"1997-06-13",0.0527086620933774,0.0756360143175919,0.0663739340638632,0,0.0716265870155018,0.0813490294337232,0.129481208989107,0.0359003813751165,0.0863698823025453,0.0941164767144452,0.0703978549078034,0.0145800156405139,0.0780763966575737,0.0730755839028112,0.0295614486275236,0.0407465239585024,0,0
"1997-06-16",0.0526040376079496,0.07562973402759,0.0663443520073998,0,0.0716034082412291,0.0813355308138879,0.129474947763643,0.0358080775136352,0.086393399031609,0.0941323698576249,0.0703712311820225,0.0145836941892491,0.0780251012816093,0.072617005958994,0.0302349882365293,0.0408421222870277,0,0
"1997-06-17",0.052815739231681,0.0756013268863969,0.0662954413756905,0,0.0715911176116147,0.0813254277613209,0.129440446415921,0.035806304247716,0.0863940859731685,0.0942182274738633,0.0703439160055472,0.0145779128381719,0.0779908142829048,0.072602833439345,0.0302593085066226,0.0407370979500359,0,0
"1997-06-18",0.052544061078812,0.075458975274965,0.0663695950939034,0,0.0715348794708803,0.0814921199794492,0.12918063625043,0.0360315824383335,0.0863191985271248,0.0943427676133682,0.070551377452243,0.0146504041512243,0.0780498391234075,0.0728653894548021,0.0298176680173625,0.0407915060736941,0,0
"1997-06-19",0.0524845911970725,0.0754276615770104,0.0660310727470992,0,0.0721371758533942,0.0815504293228815,0.129148960830993,0.0361013141092746,0.0866244834323194,0.0943908077301876,0.0704480676630412,0.0144720050232336,0.0782597339919475,0.072762511343999,0.0297192544414456,0.0404419307361004,0,0
"1997-06-20",0.0525367267415317,0.0753710765214777,0.0655624478878302,0,0.0723510640834217,0.0816402106175847,0.12912015168815,0.0359571581717687,0.0867672416246048,0.0944535124920864,0.0702917989082333,0.0148853959298638,0.077982877307209,0.0729869439479624,0.0292286737111949,0.0408647203670806,0,0
"1997-06-23",0.0516550526082427,0.0753179658405256,0.0652795724187394,0,0.0726230697976327,0.081845314156673,0.128574940319424,0.036610082406984,0.0864503659839117,0.0945037842342615,0.0702389783021153,0.0148789635844769,0.0780636658936706,0.0719909863938394,0.0302771268415135,0.0416901312179896,0,0
"1997-06-24",0.0515740746304088,0.0751745102348512,0.0657924092727522,0,0.07246867581367,0.0816699150541086,0.128233364888271,0.0371580959744357,0.0863535040021843,0.0943521469330375,0.0704910618353974,0.0147984702087388,0.0779975171073834,0.0722081622383773,0.0300969428255909,0.0416311489807935,0,0
"1997-06-25",0.0513846243731715,0.0749647707228555,0.066616263943724,0,0.0721546180087148,0.0814815255905621,0.128122148830519,0.0370620235120783,0.0872253288624484,0.0942908116766004,0.0703802771586628,0.0148269612367762,0.0778226078511073,0.0722358870822324,0.0298783351937338,0.0415538159568137,0,0
"1997-06-26",0.0513056665141858,0.0749312733914581,0.0668658634810871,0,0.072126909386607,0.0814051588220376,0.127996453448403,0.0370914324944222,0.0873793534706823,0.0942205443367023,0.0703460023275525,0.0148667495305538,0.0778837599772321,0.0722784262822646,0.0298106463372052,0.0414917601996067,0,0
"1997-06-27",0.0515289815630351,0.0748512868004459,0.0668216524673743,0,0.0720451327844647,0.0813256414202654,0.127905040725948,0.0371690923134744,0.0877260219309363,0.0941568596606449,0.0702609239370134,0.0148393743786398,0.0777706085953486,0.0722745593139357,0.0299009487172735,0.0414238753911999,0,0
"1997-06-30",0.0511423987595943,0.0747219106078307,0.0668167904405447,0,0.0721062623507096,0.0811570792911826,0.1276872953266,0.0372717028750915,0.0878459402659253,0.0941431826693993,0.0702640541478218,0.0152625672164117,0.0776677353538747,0.0720502358077533,0.0301004379814418,0.0417624069058189,0,0
"1997-07-01",0.0511627999456408,0.0746271877132781,0.0667790154883828,0,0.0720704947614888,0.0816115402781713,0.127638272845577,0.0372166118510927,0.0877488295810552,0.0940542908520042,0.0704812247211562,0.0150964400446558,0.0775964862751138,0.0715758720382535,0.0305989042657595,0.0417420293383701,0,0
"1997-07-02",0.0523101545752802,0.0748181987527827,0.066519824584183,0,0.0719909723627951,0.0815729282578665,0.127550999156091,0.0372805453275722,0.087885905977514,0.0939962905865058,0.0703214467591863,0.0149560191668621,0.0775706771760781,0.0714153983643336,0.0305635606355163,0.0412470783174327,0,0
"1997-07-03",0.0521764773511395,0.0748065735690281,0.0664743417848295,0,0.0720193114469403,0.0814788038540434,0.127776020646561,0.036919132425613,0.087737945339387,0.093980597715617,0.0702072476324064,0.0149365504123552,0.0777351947271335,0.0716052954591288,0.0308323193404142,0.0413141882954033,0,0
