"","V1"
"1997-02-25",0.00500628667338036
"1997-02-26",-0.00172996571954385
"1997-02-27",-0.00144583841573588
"1997-02-28",-0.00508473467855722
"1997-03-03",-0.000116772252592183
"1997-03-04",0.00468483276219011
"1997-03-05",-0.00653382881872224
"1997-03-06",0.00300430192245897
"1997-03-07",0.00356949325973123
"1997-03-10",0.000353311807312291
"1997-03-11",0.000303857566825371
"1997-03-12",-0.000647009040505492
"1997-03-13",-0.0046036983568202
"1997-03-14",0.00542860035549691
"1997-03-17",-0.0078411950890619
"1997-03-18",0.00369856191934743
"1997-03-19",0.000478932222475493
"1997-03-20",-0.0020321615100707
"1997-03-21",-0.0012968415851291
"1997-03-24",-0.00352862601980544
"1997-03-25",0.000731801194154769
"1997-03-26",-0.0018444062937459
"1997-03-27",-0.00121342052845631
"1997-03-31",-0.0036129061993241
"1997-04-01",-0.00137704189372249
"1997-04-02",-0.00530428824857254
"1997-04-03",-0.00168612153913432
"1997-04-04",-0.000777636325290489
"1997-04-07",-0.00136670438875392
"1997-04-08",0.00123150786713329
"1997-04-09",-0.00124892800260199
"1997-04-10",0.00137837321262773
"1997-04-11",-0.00326462749846832
"1997-04-14",0.00126104910566408
"1997-04-15",0.00182721328549373
"1997-04-16",-0.00113415097581106
"1997-04-17",0.00473979346807949
"1997-04-18",0.00347565530254725
"1997-04-21",0.00323055160052827
"1997-04-22",0.00115588108705404
"1997-04-23",-0.000537838011940802
"1997-04-24",0.000292530701502635
"1997-04-25",3.96579322649209e-05
"1997-04-28",-0.00133037164166926
"1997-04-29",0.00979394707886717
"1997-04-30",0.00373518913694398
"1997-05-01",-0.000536239996663467
"1997-05-02",0.000536216298338396
"1997-05-05",0.000430607575639553
"1997-05-06",0.0051351635320059
"1997-05-07",-0.00151807258531627
"1997-05-08",0.00590788031653013
"1997-05-09",0.0033481115791891
"1997-05-12",0.00779372988021798
"1997-05-13",-0.00144761105181897
"1997-05-14",0.00412682600335019
"1997-05-15",-0.000524145907099431
"1997-05-16",0.00395469856230192
"1997-05-19",-0.00228902023036278
"1997-05-20",0.00222016382535862
"1997-05-21",-0.00146666683686125
"1997-05-22",-0.00241260966225227
"1997-05-23",0.00189933231166866
"1997-05-27",-0.00265200707474006
"1997-05-28",0.00354522344392622
"1997-05-29",0.000119690900922156
"1997-05-30",-0.00305512889938376
"1997-06-02",-0.00450340347629405
"1997-06-03",-0.00230882440499967
"1997-06-04",-0.000397883418826917
"1997-06-05",0.00354670208586772
"1997-06-06",0.00241625016414598
"1997-06-09",-0.0024080308913574
"1997-06-10",0.000726582830931851
"1997-06-11",-7.88321460597632e-05
"1997-06-12",0.000959658597965622
"1997-06-13",0.00200637936531099
"1997-06-16",0.000703661813112137
"1997-06-17",-0.00214837535159727
"1997-06-18",-0.00371840668300931
"1997-06-19",0.00381847646232992
"1997-06-20",-0.00314601651821594
"1997-06-23",-0.000301201463577149
"1997-06-24",0.000469037737344091
"1997-06-25",0.00180913800326012
"1997-06-26",-0.00394441598143275
"1997-06-27",0.00212971110799168
"1997-06-30",0.000445877109704358
"1997-07-01",0.00237182100692697
"1997-07-02",0.00131858576186528
"1997-07-03",-0.00291362769282072
"1997-07-04",-0.00222470939464183
"1997-07-07",-0.00747469521626679
"1997-07-08",-0.000257606074846691
"1997-07-09",-0.00493035866088835
"1997-07-10",0.00110401296537656
"1997-07-11",0.00279407015711499
"1997-07-14",0.000314227016750215
"1997-07-15",0.00240827932636441
"1997-07-16",0.00350401943965847
"1997-07-17",0.00439207472610775
"1997-07-18",-0.00395437711272577
"1997-07-21",-0.00279739959645004
"1997-07-22",0.00503206657865028
"1997-07-23",0.000448579602342586
"1997-07-24",0.00264431723668474
"1997-07-25",0.00287054419929991
"1997-07-28",0.000825216082573416
"1997-07-29",0.000487492223206091
"1997-07-30",0.00330040497717796
"1997-07-31",0.00219600112927113
"1997-08-01",-0.00274922259931882
"1997-08-04",0.00778807439716354
"1997-08-05",-0.00184232133104105
"1997-08-06",-0.0034506395047805
"1997-08-07",-0.000926327098589303
"1997-08-08",-0.00322209062805784
"1997-08-11",0.00143307687911503
"1997-08-12",-0.00230497738311408
"1997-08-13",0.00181417321774717
"1997-08-14",-0.00180589113461803
"1997-08-15",-0.00578673086158179
"1997-08-18",-0.00339715690356384
"1997-08-19",0.00399682658916798
"1997-08-20",7.29017528088872e-05
"1997-08-21",-0.00607998039397013
"1997-08-22",0.000626992023300022
"1997-08-25",-0.00464264698593587
"1997-08-26",-0.00163421741101704
"1997-08-27",0.00196976985117429
"1997-08-28",0.00101904763824297
"1997-08-29",0.000792735102258881
"1997-09-01",0.00157594402072046
"1997-09-02",0.00247157908962127
"1997-09-03",0.00078290771584648
"1997-09-04",-0.00198258593158605
"1997-09-05",0.00332986280446332
"1997-09-08",-0.002729241159247
"1997-09-09",0.000265131094831068
"1997-09-10",-0.00278560629659647
"1997-09-11",-0.00142034288609794
"1997-09-12",0.00507386791110577
"1997-09-15",0.000606137752251157
"1997-09-16",0.00404389432484084
"1997-09-17",-0.002786549790018
"1997-09-18",0.00723633438392249
"1997-09-19",-0.000745725343961563
"1997-09-22",0.00651063742596142
"1997-09-23",0.000710010485473707
"1997-09-24",0.00388820024898553
"1997-09-25",0.0043504502815447
"1997-09-26",0.00261855510467605
"1997-09-29",0.000589191807775216
"1997-09-30",-0.000900975910474177
"1997-10-01",0.00243702078855802
"1997-10-02",0.00108806802315406
"1997-10-03",0.00739695883733124
"1997-10-06",-0.00770209079377921
"1997-10-07",-0.00108273430654809
