"","V1"
"1997-02-25",0.00131914380338001
"1997-02-26",0.0024443532878181
"1997-02-27",-0.00506422077123596
"1997-02-28",-0.00461386796667991
"1997-03-03",0.00170167985075904
"1997-03-04",0.00154300087762458
"1997-03-05",0.00359242235845232
"1997-03-06",0.00390487635237603
"1997-03-07",0.0019092940102495
"1997-03-10",0.00130193223390807
"1997-03-11",-0.000426605294876974
"1997-03-12",-0.00389363647174405
"1997-03-13",-0.00338349411319862
"1997-03-14",0.00314514354936294
"1997-03-17",-0.0025077673667221
"1997-03-18",-0.0041679323644436
"1997-03-19",-0.000420933759104739
"1997-03-20",-0.00291089919894278
"1997-03-21",-0.000789270054307615
"1997-03-24",0.00265214897512219
"1997-03-25",-0.00234556974980714
"1997-03-26",0.000313217943851923
"1997-03-27",-0.00579798777617979
"1997-03-31",-0.00524792469679007
"1997-04-01",0.00103880789154441
"1997-04-02",-0.00848988149876036
"1997-04-03",-0.00490272446540178
"1997-04-04",-0.000208559884447584
"1997-04-07",0.00200283654188937
"1997-04-08",0.00225017456751596
"1997-04-09",0.000330847429854952
"1997-04-10",-0.000219139991530215
"1997-04-11",-0.00700484495883776
"1997-04-14",0.00209706467433597
"1997-04-15",0.00315071568876818
"1997-04-16",-3.21397433038926e-05
"1997-04-17",-0.000203258375723314
"1997-04-18",0.00189449568472966
"1997-04-21",0.00281910145083245
"1997-04-22",0.00396330705665336
"1997-04-23",0.00116256248972322
"1997-04-24",0.000629061971631027
"1997-04-25",-0.00171214805822193
"1997-04-28",0.00228061307757311
"1997-04-29",0.00694270905651523
"1997-04-30",-0.00183330187292723
"1997-05-01",-0.00273416938625422
"1997-05-02",0.00164403335287727
"1997-05-05",0.00261272510598896
"1997-05-06",0.00317174489128987
"1997-05-07",-0.00416655688595051
"1997-05-08",0.00565971103855197
"1997-05-09",0.00416485083072265
"1997-05-12",0.0078819338971011
"1997-05-13",0.000554320474120163
"1997-05-14",0.00333415262382646
"1997-05-15",0.00327823135954987
"1997-05-16",-0.000603511815077224
"1997-05-19",0.000124278995234296
"1997-05-20",0.00426435343756909
"1997-05-21",0.000928067505875341
"1997-05-22",-0.00178956351618344
"1997-05-23",0.000633527391507031
"1997-05-27",0.000504771087700089
"1997-05-28",0.00419874115819407
"1997-05-29",-0.00134027986303894
"1997-05-30",-0.0048336852756664
"1997-06-02",-0.00332037375936482
"1997-06-03",-0.0016651775224275
"1997-06-04",0.00157370162607543
"1997-06-05",0.00799065324115427
"1997-06-06",0.00962257970647845
"1997-06-09",0.000853513439866281
"1997-06-10",-0.00155852313695004
"1997-06-11",0.00262413246358035
"1997-06-12",-0.000654518810012565
"1997-06-13",0.000544003869573413
"1997-06-16",-0.0025653939075056
"1997-06-17",-0.00392067991627966
"1997-06-18",-0.00323934849780813
"1997-06-19",0.00357120928785675
"1997-06-20",-0.00131561121269431
"1997-06-23",-0.00378670247163036
"1997-06-24",0.0058257205076027
"1997-06-25",0.00107313147021671
"1997-06-26",0.00217847300125033
"1997-06-27",0.00333519923826396
"1997-06-30",0.00198911736236926
"1997-07-01",0.00526417739941799
"1997-07-02",0.00588724396405055
"1997-07-03",0.00509290400011024
"1997-07-04",0.00615909564624399
"1997-07-07",-0.00378763205505122
"1997-07-08",-0.00347308445159648
"1997-07-09",-0.0052773912919886
"1997-07-10",-0.0016108037274978
"1997-07-11",0.00515118837032465
"1997-07-14",-0.000975392565669849
"1997-07-15",0.0046462838870148
"1997-07-16",0.00519125162249915
"1997-07-17",-0.00352758239944396
"1997-07-18",-0.00974497732246322
"1997-07-21",0.00103943263917034
"1997-07-22",0.00993139182960639
"1997-07-23",0.00146061931681281
"1997-07-24",0.00374787931922171
"1997-07-25",5.36709429428134e-06
"1997-07-28",-0.00696520939659291
"1997-07-29",0.00508260264233826
"1997-07-30",0.00238675565942108
"1997-07-31",0.00212368074693146
"1997-08-01",0.00305037033894285
"1997-08-04",0.00999624422391015
"1997-08-05",0.00278422617118334
"1997-08-06",-0.00565398141675082
"1997-08-07",-0.002597106637774
"1997-08-08",-0.00535005954323103
"1997-08-11",0.000114767476383676
"1997-08-12",-0.00334024813240729
"1997-08-13",-0.00247241586385729
"1997-08-14",-0.00156548829697078
"1997-08-15",-0.0101769617433323
"1997-08-18",0.00104176418778595
"1997-08-19",0.000661354470526816
"1997-08-20",0.00470823327607022
"1997-08-21",-0.00391898614443175
"1997-08-22",-0.002494626252216
"1997-08-25",-0.0020332019024837
"1997-08-26",-0.00651915194259673
"1997-08-27",0.00346260309947112
"1997-08-28",-0.00296432556083748
"1997-08-29",0.00084670658978972
"1997-09-01",0.00203532911370952
"1997-09-02",0.00585158981119666
"1997-09-03",-0.00173217216867379
"1997-09-04",0.00531918335080349
"1997-09-05",-0.000750348547300012
"1997-09-08",-0.000239122800503625
"1997-09-09",0.0024829077015276
"1997-09-10",-0.00140455044538808
"1997-09-11",-0.00321089856351989
"1997-09-12",0.0024574405812403
"1997-09-15",0.000499811279010273
"1997-09-16",0.00247581761564982
"1997-09-17",0.00134246409201322
"1997-09-18",0.00266215521689646
"1997-09-19",0.00187002878205895
"1997-09-22",0.00322823743520625
"1997-09-23",-0.000919243493740244
"1997-09-24",-0.00165208277054406
"1997-09-25",-0.00453812411934141
"1997-09-26",0.00458086018690763
"1997-09-29",0.0044915305697394
"1997-09-30",-0.00469287733052219
"1997-10-01",0.00141258250781591
"1997-10-02",0.00505389601456039
"1997-10-03",0.00439062141849028
"1997-10-06",-0.00459339586574032
"1997-10-07",0.0059391824749818
"1997-10-08",0.000388685673465357
